player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_pts/poss_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_pts/poss_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_pts/poss_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_pts/poss_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Othyus Jeffers,WAS,25.2,Wing,290,0,93,17,100,78,87,26,12,100,45,12,12,74,40,68,30,99,98,87,48,100,100,86,81,39,98,61,86,79,99,66,83,62,88,70,87,90,94,33,24,22,88,42,32,29,25,32,26,86,37,82,41,2,13,0,93,10,91,98,98,100,98,32,95,3,4,83,59,80,99,100,100,99,35,5,4,1,64,31,98,99,99,96,75,93,57,100,88,99,63,40,62,3,8,0,0,0,100,51,7,12,17,0,2,84,0,79,76,13,4
Al Jefferson,UTA,25.8,Big,2933,78,18,83,51,72,44,78,73,34,37,95,88,46,75,52,97,43,82,41,94,31,70,11,24,2,40,99,11,20,67,15,11,19,18,10,19,46,27,45,78,72,13,27,72,55,84,82,88,11,20,23,12,29,25,20,24,37,17,82,70,20,52,52,42,63,53,88,30,57,20,43,34,75,99,33,86,25,4,5,82,67,34,77,14,21,44,82,57,84,41,56,73,62,72,0,0,0,29,94,54,80,0,0,0,45,0,76,70,70,0
Richard Jefferson,SAS,30.4,Forward,2440,27,8,80,16,18,84,53,41,67,41,33,27,94,22,39,53,42,33,45,42,61,21,62,57,5,96,86,62,50,96,95,71,90,23,67,79,19,44,29,66,51,51,79,13,34,54,71,70,62,72,80,59,62,30,61,63,76,50,33,33,48,79,40,54,26,87,28,30,23,56,31,41,96,61,64,64,13,2,3,33,61,84,57,46,62,55,67,77,64,94,67,73,37,39,84,83,90,45,24,29,16,98,49,86,63,90,4,12,35,49
Jared Jeffries,NYK,28.9,Big,456,48,99,51,73,1,0,24,0,56,13,97,3,3,58,96,17,98,100,100,41,97,73,68,22,99,22,51,68,59,23,54,73,41,84,14,14,12,6,56,87,83,97,31,7,6,12,42,25,68,43,75,34,10,15,17,70,55,57,100,98,94,82,71,91,17,95,81,65,78,77,97,97,78,61,30,37,27,44,38,100,99,71,97,99,93,95,83,38,88,5,4,1,11,2,0,0,0,88,2,44,10,93,85,87,3,0,77,78,2,70
Brandon Jennings,MIL,21.1,Point,2165,78,71,74,64,81,72,40,39,52,76,33,76,36,33,7,90,50,62,30,73,75,52,34,30,36,82,52,34,12,86,42,73,63,71,45,87,34,71,74,4,13,29,88,23,58,76,53,64,34,61,50,56,77,79,76,50,41,45,62,46,65,79,69,60,71,13,35,43,35,74,14,28,76,76,4,11,46,78,71,62,34,73,19,84,81,59,15,47,8,29,21,36,34,29,52,38,34,69,52,24,22,36,67,57,31,32,43,50,55,52
Pooh Jeter,SAC,26.9,Point,780,12,41,66,16,22,0,41,87,33,26,29,24,21,53,84,69,54,44,32,48,52,86,65,53,79,10,76,65,82,21,46,29,18,63,47,34,97,91,27,43,37,10,82,80,90,63,44,51,65,19,32,14,12,40,15,28,25,21,44,38,62,86,46,32,67,37,49,56,59,44,30,31,37,13,92,74,36,37,36,44,82,95,58,81,86,64,66,97,48,24,34,28,69,81,0,0,4,17,9,100,100,38,17,17,43,6,17,7,12,2
Amir Johnson,TOR,23.5,Big,1842,74,72,26,77,34,48,65,83,54,65,89,36,92,56,62,72,96,88,75,99,37,8,87,61,87,36,80,87,68,52,93,63,70,45,64,38,28,25,74,65,76,77,29,41,29,44,48,45,87,95,95,89,88,55,76,90,93,80,88,81,25,73,60,26,89,93,48,81,74,60,10,16,61,27,80,69,27,27,25,88,74,88,55,93,82,88,40,83,28,86,77,42,72,55,0,0,0,71,28,52,34,70,0,55,88,0,58,45,51,0
Armon Johnson,POR,21.7,Combo,243,41,4,6,76,78,0,0,0,76,10,29,63,27,86,76,2,18,3,15,1,37,18,92,97,69,73,3,92,90,37,37,62,58,59,97,56,88,84,68,89,89,1,59,85,83,44,99,96,92,39,42,59,7,43,68,91,91,87,3,6,55,79,15,36,13,4,99,20,86,61,9,20,24,27,59,45,67,79,77,3,6,93,3,4,77,5,23,95,17,45,0,100,12,100,0,0,0,82,98,29,78,27,14,12,51,0,92,92,73,67
James Johnson,TOR,23.7,Wing,688,100,69,27,92,71,68,97,24,78,10,49,58,40,83,89,8,87,58,87,11,69,14,93,65,81,57,98,93,92,41,71,34,48,21,57,2,98,56,5,76,32,71,25,8,5,74,90,90,93,78,82,56,70,98,56,67,82,40,58,43,32,94,81,85,47,99,5,89,56,13,51,29,89,33,58,48,23,19,16,58,87,99,74,22,87,2,97,97,97,40,79,16,18,12,0,0,5,94,50,45,46,28,12,12,74,5,75,66,41,88
Joe Johnson,ATL,29.3,Wing,2549,12,16,93,53,39,0,56,62,38,91,64,96,40,93,87,68,94,90,94,98,22,3,73,72,58,53,60,73,65,49,47,57,29,85,46,45,48,46,95,51,84,89,30,38,28,45,24,29,73,74,78,65,39,78,18,81,69,78,90,89,26,31,56,47,64,100,82,46,67,52,73,71,7,47,39,40,98,82,91,90,72,32,76,69,83,68,68,20,69,36,65,92,50,88,9,22,16,32,98,53,83,43,34,32,69,15,87,30,88,86
Wesley Johnson,MIN,23.3,Wing,2039,91,37,51,49,30,81,57,16,26,5,67,38,26,57,60,40,71,79,73,76,39,59,47,73,8,52,72,47,63,55,20,54,52,53,76,40,80,69,70,45,59,23,65,48,60,48,77,70,47,22,17,41,26,40,33,29,9,45,79,67,34,39,51,44,60,78,71,71,79,27,50,39,30,33,64,52,45,73,66,79,87,54,91,41,29,48,93,64,96,35,60,38,37,44,57,51,51,16,17,84,66,49,80,73,20,52,40,19,48,82
Dahntay Jones,IND,29.8,Wing,538,28,73,6,2,49,0,58,54,94,82,56,80,80,59,36,60,43,35,8,82,88,76,61,43,87,30,38,61,68,26,89,73,78,52,17,4,82,34,81,84,90,35,96,54,92,72,3,9,61,56,36,53,21,55,12,72,13,73,35,55,88,22,13,57,3,14,48,90,83,2,8,3,21,75,87,94,95,3,19,35,6,20,11,9,42,7,10,22,20,64,26,80,98,97,39,0,52,58,88,72,82,71,6,21,74,53,94,82,92,61
Dominique Jones,DAL,22.0,Wing,105,95,54,88,93,96,0,75,0,85,37,41,74,1,93,97,58,3,1,6,16,41,0,75,8,66,97,93,75,27,97,41,94,100,0,40,95,7,61,67,1,2,98,30,36,26,3,5,2,75,94,1,95,100,3,99,38,11,56,1,1,57,44,1,6,1,1,64,1,4,97,29,84,57,92,9,36,71,54,61,1,90,94,89,94,12,99,42,98,42,0,2,10,95,18,0,0,0,80,100,29,89,26,0,4,2,0,88,19,80,0
James Jones,MIA,30.1,Wing,1454,68,15,25,30,24,70,68,78,6,38,32,4,99,2,16,99,52,55,53,87,5,75,47,52,85,19,31,47,71,18,65,35,41,33,31,76,25,48,85,49,69,75,87,17,50,19,32,24,47,44,64,55,38,28,31,51,70,64,55,77,11,3,2,2,8,18,69,73,76,69,65,73,6,47,27,27,97,92,97,55,34,6,46,54,9,55,29,11,44,98,0,1,52,50,91,54,91,0,1,21,5,100,95,98,7,93,2,0,1,25
Solomon Jones,IND,26.3,Big,504,70,54,19,58,21,0,5,34,80,77,15,49,15,76,80,16,25,17,20,62,6,69,52,8,99,61,27,52,34,32,95,26,44,15,4,66,67,75,46,5,9,90,70,77,83,28,1,1,52,92,88,90,44,96,22,96,86,95,17,10,4,60,18,4,88,35,6,43,24,81,40,52,6,5,96,68,70,84,81,17,98,87,90,86,75,74,98,84,89,9,24,15,29,17,0,0,0,55,26,72,52,0,0,0,9,0,20,34,12,0
DeAndre Jordan,LAC,22.3,Big,2030,91,35,48,79,56,91,72,6,85,75,30,13,98,14,27,12,73,85,96,24,82,22,40,65,7,51,82,40,56,49,74,34,47,20,39,98,33,90,75,17,31,65,52,21,25,40,75,65,40,38,80,35,72,67,83,14,56,11,85,88,67,49,86,92,46,91,96,62,92,90,82,90,68,56,46,51,53,32,37,85,42,50,53,79,43,86,28,61,31,100,90,83,0,89,0,0,0,98,7,0,2,0,0,0,100,0,48,29,70,0
Chris Kaman,LAC,28.5,Big,836,81,35,81,17,67,41,84,70,13,6,61,90,27,80,62,52,77,41,30,67,49,3,91,90,58,55,92,91,95,68,38,60,42,79,97,4,69,18,76,87,91,54,13,71,40,70,48,58,91,68,69,50,67,86,25,70,72,67,41,15,60,64,13,23,22,49,9,54,27,41,11,16,69,34,49,39,28,54,46,41,99,83,97,89,87,87,99,54,96,30,42,42,80,66,0,0,0,20,64,85,91,0,0,0,32,0,34,55,33,0
Jason Kidd,DAL,37.6,Point,2646,84,90,86,40,100,0,83,76,7,16,43,26,41,81,100,21,27,41,42,41,14,76,23,28,18,92,62,23,21,93,64,83,82,71,76,26,25,17,26,17,17,58,47,28,28,93,43,68,23,10,67,15,19,70,19,13,74,21,41,56,17,76,29,25,47,63,29,87,71,27,21,18,16,5,77,38,77,87,86,41,20,65,14,6,19,10,53,57,39,50,71,16,17,14,23,51,42,12,5,19,2,83,100,98,21,42,9,41,14,29
Andrei Kirilenko,UTA,29.7,Forward,1988,92,90,90,80,31,69,80,61,94,73,41,67,63,90,86,14,69,72,62,69,60,63,53,52,14,68,95,53,52,74,50,65,56,63,28,55,32,43,18,93,77,28,39,59,52,64,65,70,53,13,39,11,39,62,52,12,28,6,72,62,42,36,54,51,56,56,64,36,49,26,73,64,86,54,58,58,36,9,13,72,70,33,81,18,27,22,82,30,89,43,33,92,22,20,97,34,64,88,14,57,24,24,39,33,47,64,33,29,18,61
Linas Kleiza,TOR,25.8,Forward,1021,2,16,31,53,73,57,65,7,31,10,57,78,12,18,6,25,84,71,88,34,65,24,82,64,34,92,67,82,69,87,33,22,38,19,32,63,33,49,98,25,83,21,57,12,17,93,94,96,82,84,47,77,30,74,23,95,33,91,71,86,59,61,7,58,2,42,55,96,92,16,94,85,62,60,14,21,78,68,74,71,66,63,58,94,74,93,36,54,25,33,41,96,45,78,19,14,14,49,73,45,53,55,67,55,65,14,57,37,61,78
Kyle Korver,CHI,29.6,Wing,1576,66,19,16,2,26,67,24,95,2,60,18,42,78,73,75,70,56,67,65,44,40,61,41,68,68,7,5,41,70,6,35,24,11,59,81,54,57,61,47,51,52,29,8,98,81,59,23,33,41,25,74,25,57,61,78,17,86,14,67,64,46,24,79,45,91,32,67,71,75,62,68,71,36,18,60,35,68,75,75,67,15,15,23,24,46,27,17,19,29,79,32,36,83,85,62,81,82,2,7,93,65,61,93,86,30,82,3,12,6,55
Kosta Koufos,MIN,21.7,Big,299,83,55,40,90,44,96,27,0,16,15,15,59,10,18,15,19,21,25,34,13,93,35,24,47,49,37,9,24,21,48,5,8,11,24,43,13,40,18,61,90,89,19,73,92,93,83,7,22,24,83,7,95,69,18,92,67,19,90,25,17,85,100,95,98,44,41,3,98,52,57,34,36,45,59,70,70,33,35,33,25,81,90,63,88,96,82,69,62,51,18,55,22,67,20,0,0,0,42,96,32,66,87,0,72,19,0,99,95,98,0
Nenad Krstic,BOS,27.3,Big,548,15,16,23,72,35,0,27,64,86,44,6,52,81,10,5,64,30,41,43,90,3,7,28,4,49,72,98,28,15,82,34,30,35,31,54,6,3,1,93,4,22,14,49,19,22,98,94,99,28,42,16,48,24,7,14,49,35,63,41,54,2,56,50,30,76,93,21,87,70,9,13,8,49,42,98,97,17,3,4,41,49,82,33,44,80,16,53,83,46,73,48,64,69,71,0,0,0,80,23,49,23,0,0,0,76,0,15,21,9,0
Nenad Krstic,OKC,27.3,Big,1007,12,27,62,42,22,0,9,86,24,19,70,34,53,13,13,87,95,79,72,63,34,49,90,44,36,99,84,90,43,99,93,92,97,36,31,77,45,64,46,13,16,57,1,58,6,99,83,95,90,94,63,87,55,30,56,96,61,88,79,78,32,70,62,71,38,51,88,52,74,50,81,78,84,88,29,56,23,18,16,79,75,76,54,64,81,36,65,33,59,48,60,72,77,80,0,0,0,24,33,90,85,0,0,0,51,0,24,72,17,0
Carl Landry,NOP,27.1,Big,598,23,26,49,27,4,58,20,85,58,85,73,74,80,20,12,74,48,87,58,84,76,48,11,23,47,13,55,11,29,22,43,27,33,28,18,63,84,85,57,16,25,8,21,99,93,32,57,47,11,13,21,8,4,5,6,40,33,31,87,79,65,49,57,76,24,24,60,64,67,71,69,76,49,16,78,55,56,45,49,87,75,30,76,25,37,28,86,45,86,67,98,85,63,78,0,0,0,25,77,75,84,0,69,65,72,0,74,40,81,0
Carl Landry,SAC,27.1,Big,1389,14,42,90,56,2,66,5,56,83,79,67,78,55,50,28,61,78,76,42,60,73,95,67,51,70,36,91,67,85,7,77,45,24,69,5,41,81,71,11,95,82,15,37,52,45,83,86,90,67,23,72,11,10,1,17,54,95,30,76,59,76,88,94,97,49,64,33,76,58,13,25,12,60,27,62,47,40,55,50,76,57,76,36,52,44,20,51,51,55,38,94,56,38,41,0,0,0,30,74,70,78,69,0,55,43,0,94,87,88,0
Acie Law,GSW,25.8,Combo,619,0,76,47,41,31,0,0,20,71,65,53,6,43,22,47,59,22,38,25,72,34,79,17,36,64,25,15,17,23,8,93,59,73,38,10,86,23,62,41,63,57,74,44,74,68,16,15,11,17,42,94,18,79,93,25,15,80,15,38,30,27,32,41,36,54,84,43,62,56,14,6,5,64,58,64,64,32,26,26,38,85,38,87,27,75,27,94,34,96,49,78,37,61,41,0,0,0,98,41,20,22,73,10,18,96,0,51,49,8,2
Ty Lawson,DEN,23.0,Point,2017,24,43,78,90,19,0,86,28,88,33,74,36,95,40,55,71,63,84,76,67,70,35,23,15,67,48,44,23,13,58,43,48,31,75,34,28,28,21,38,35,34,19,74,82,87,34,44,38,23,41,55,33,45,31,26,39,41,43,84,60,46,95,44,49,42,72,9,51,25,80,46,66,90,68,4,9,41,66,60,84,98,98,94,96,90,84,97,98,91,95,72,62,91,88,97,64,86,97,28,2,5,64,31,34,98,86,45,52,64,21
Courtney Lee,HOU,25.1,Wing,1613,53,65,78,65,36,0,0,53,43,29,23,45,60,42,47,65,30,42,43,15,90,33,26,59,24,40,28,26,49,37,67,21,45,12,29,61,45,56,93,79,91,40,50,82,79,26,32,27,26,42,84,31,28,44,17,57,85,53,42,21,89,32,85,75,78,39,20,85,54,8,57,32,55,16,48,26,58,76,72,42,65,18,77,67,70,80,58,16,67,66,64,54,34,36,48,92,85,60,58,60,59,42,45,40,45,85,55,36,70,39
David Lee,GSW,27.5,Big,2627,10,69,91,45,70,66,53,81,46,36,83,81,60,93,87,51,20,66,80,49,16,33,4,2,3,34,88,4,4,44,27,7,13,16,17,18,2,2,96,6,32,27,95,16,64,53,59,59,4,16,32,17,13,11,43,31,68,22,66,73,30,18,81,40,97,81,25,38,32,94,79,93,52,31,79,69,38,32,31,66,21,23,21,24,79,29,32,49,28,54,64,47,80,67,0,0,0,41,55,71,69,0,65,58,58,0,45,44,44,70
Rashard Lewis,ORL,31.2,Forward,809,20,53,53,27,20,76,22,39,16,67,47,59,35,12,14,59,22,70,64,96,8,1,4,42,1,10,8,4,7,14,3,3,1,9,92,29,64,47,26,17,15,24,33,90,80,20,58,43,4,39,38,47,65,62,63,27,41,26,70,86,6,26,17,3,85,79,51,23,33,100,10,58,45,72,14,25,100,27,78,70,8,62,3,70,85,87,4,40,2,45,75,88,29,61,69,20,67,6,80,25,59,88,59,88,25,67,43,59,76,8
Rashard Lewis,WAS,31.2,Forward,1011,57,61,41,69,69,0,14,88,24,61,47,47,45,71,65,33,86,40,38,85,8,68,97,89,70,88,90,97,88,54,70,67,40,86,58,98,80,97,94,11,27,71,10,60,29,5,84,53,97,99,85,97,95,89,79,98,84,97,40,52,8,65,53,36,73,85,2,74,22,75,24,44,9,85,34,58,91,75,82,40,19,82,13,77,25,59,15,62,14,63,71,22,100,92,63,31,62,10,78,53,69,71,78,71,71,60,47,76,49,57
Jeremy Lin,GSW,22.2,Point,236,100,100,2,98,74,0,97,0,74,97,22,22,17,14,47,79,69,43,24,75,95,25,84,62,100,28,21,84,56,45,15,71,51,75,99,30,97,86,2,11,1,5,65,98,97,7,67,41,84,98,11,99,81,26,93,98,9,99,43,35,96,98,97,96,87,7,79,42,62,19,27,19,97,55,9,12,66,23,35,43,7,85,8,67,72,28,4,46,4,7,10,47,7,16,0,0,0,100,48,22,21,14,7,7,22,0,41,24,21,98
Shaun Livingston,CHA,25.1,Combo,1215,96,57,24,71,90,0,43,88,73,78,47,49,55,55,55,29,73,24,17,21,84,81,95,93,80,91,35,95,79,87,78,78,62,86,88,51,89,84,86,55,75,82,87,23,57,58,6,11,95,93,90,94,94,93,96,81,79,81,24,13,83,29,91,70,96,55,72,18,30,85,18,35,34,99,89,100,21,0,1,24,33,31,35,88,33,89,12,13,14,33,63,86,14,78,0,0,0,57,100,61,98,0,0,0,61,0,80,29,67,2
Brook Lopez,BKN,22.6,Big,2881,65,21,90,26,5,68,22,82,69,67,68,95,57,74,38,77,80,92,66,89,53,91,33,32,8,53,99,33,24,73,57,69,49,82,12,70,24,39,21,88,70,33,49,31,32,43,91,82,33,56,68,44,57,83,37,51,48,47,92,87,30,70,13,45,6,69,86,45,67,23,53,38,86,100,1,42,12,36,24,92,95,78,98,93,55,97,93,93,95,38,39,90,62,88,0,0,0,23,98,52,87,0,56,49,44,0,61,52,62,0
Robin Lopez,PHX,22.6,Big,977,69,30,31,50,20,0,11,63,44,76,51,65,51,2,1,66,48,52,54,61,36,12,45,38,22,78,68,45,39,76,25,68,74,50,43,43,38,32,47,55,54,18,91,17,57,72,77,80,45,21,6,42,19,21,19,43,4,58,52,61,14,55,35,56,11,5,83,85,92,41,93,88,33,96,70,93,49,7,13,52,38,58,42,60,17,72,45,72,47,50,57,38,91,50,0,0,0,52,86,40,59,0,0,0,54,0,28,33,22,0
Kevin Love,MIN,22.1,Big,2601,9,19,100,94,99,56,93,97,77,95,33,87,88,87,74,75,80,86,66,68,84,64,56,72,5,83,65,56,57,89,11,85,94,38,49,89,72,90,28,68,52,31,71,63,76,22,53,40,56,29,5,58,29,19,41,38,2,67,86,52,82,85,95,97,51,54,35,51,37,29,88,79,85,85,17,37,35,29,30,86,96,40,99,90,35,96,91,38,94,60,27,58,40,48,90,77,86,42,56,38,38,90,91,91,40,86,69,80,85,89
Kyle Lowry,HOU,24.6,Point,2557,72,52,47,88,67,91,72,24,71,86,57,34,74,57,64,72,97,89,84,89,38,86,89,64,94,56,44,89,87,64,57,32,50,21,79,74,16,39,21,60,44,75,48,45,43,32,33,31,89,91,85,90,93,72,87,73,34,75,89,85,59,87,54,38,72,69,68,47,60,91,56,78,55,76,26,42,63,52,58,89,78,86,62,96,54,85,36,76,35,78,83,81,5,21,19,77,68,64,29,12,10,71,84,83,60,68,31,29,43,69
Corey Maggette,MIL,31.0,Wing,1380,17,7,9,74,90,0,92,76,99,86,39,93,79,55,14,9,31,60,73,52,13,80,15,33,11,61,33,15,13,67,52,47,64,30,40,30,41,29,21,43,30,55,36,24,19,46,88,80,15,33,56,27,25,29,20,42,74,38,60,73,7,59,39,27,63,59,92,92,97,12,38,22,40,20,92,80,37,24,27,60,73,79,65,35,73,49,81,93,80,31,50,74,53,65,0,100,46,74,56,91,85,19,15,13,44,46,55,71,22,42
Jamaal Magloire,MIA,32.4,Big,125,18,84,13,68,95,98,100,0,75,90,0,4,76,17,55,58,67,22,21,20,80,3,94,59,92,98,52,94,36,99,97,100,100,100,54,57,2,4,34,95,92,96,96,2,27,39,8,8,94,99,22,100,100,70,100,41,29,51,22,7,64,15,68,85,21,93,78,11,26,83,12,23,3,94,40,75,32,91,82,22,76,1,98,99,58,95,18,0,92,88,93,1,0,0,0,0,0,93,35,0,8,0,0,0,88,0,94,84,0,0
Ian Mahinmi,DAL,24.0,Big,447,52,81,1,70,28,0,8,74,97,67,8,27,94,6,8,32,77,90,78,82,97,81,34,68,76,6,13,34,58,4,78,18,13,48,11,94,96,98,25,40,32,41,90,75,92,5,16,6,34,44,92,30,95,86,91,10,28,8,90,86,94,63,92,91,63,18,91,79,93,78,55,70,81,42,28,25,42,51,48,90,40,59,54,62,36,62,28,72,40,84,52,98,27,65,0,0,0,90,10,39,12,0,0,0,84,0,10,5,25,0
Shawn Marion,DAL,32.5,Forward,2228,73,69,75,96,92,0,88,51,35,37,31,80,55,49,31,29,13,21,12,15,93,22,19,29,42,32,45,19,38,50,53,41,75,13,46,80,42,65,31,16,16,43,35,86,77,51,21,27,19,8,50,12,40,86,27,7,24,13,21,14,91,66,90,95,34,80,27,23,12,25,8,7,81,99,8,70,5,18,10,21,7,27,10,31,40,37,8,35,12,69,86,82,33,76,0,0,2,78,100,8,88,20,10,8,80,2,53,16,45,8
Sean Marks,POR,35.2,Big,181,41,23,2,30,11,0,16,0,16,12,0,16,11,19,31,6,1,1,35,0,1,10,13,59,41,3,1,13,72,0,1,2,3,11,86,69,22,40,62,15,32,5,39,85,78,4,100,87,13,36,1,43,1,28,19,94,5,78,1,5,1,11,29,11,75,2,85,19,38,74,98,97,16,4,97,72,48,66,62,1,21,58,12,34,95,14,20,53,13,13,1,0,59,58,0,0,0,18,0,99,86,91,0,83,6,0,1,8,2,70
Cartier Martin,WAS,25.9,Wing,470,64,47,14,76,42,98,62,2,47,51,10,32,32,5,2,88,90,92,97,25,90,32,62,70,41,83,32,62,54,70,95,50,83,14,92,1,59,5,75,76,83,84,29,60,47,38,15,17,62,77,91,64,44,24,50,89,83,77,92,74,83,22,97,83,95,95,65,28,41,90,98,98,40,38,24,21,80,83,83,92,86,14,94,25,62,51,92,11,93,55,23,7,12,7,39,79,73,23,12,44,19,86,89,90,6,74,6,63,5,4
Kenyon Martin,DEN,32.8,Big,1227,40,87,59,15,59,45,58,21,22,4,81,56,45,92,95,59,58,46,69,78,13,13,69,77,6,96,79,69,31,95,83,84,97,19,63,59,24,32,95,62,87,94,37,14,12,20,44,32,69,91,57,92,76,89,75,93,27,93,46,45,13,89,44,33,71,75,17,71,52,88,86,91,37,69,94,97,3,14,7,46,93,93,88,77,93,65,97,79,91,63,85,53,28,31,0,0,0,50,49,63,54,73,83,81,65,0,47,37,46,70
Kevin Martin,HOU,27.7,Wing,2593,27,55,88,10,32,50,33,93,95,95,37,98,94,76,31,57,73,89,87,81,7,97,29,15,76,30,50,29,31,22,34,30,16,72,33,44,50,47,9,7,3,47,28,55,41,46,69,63,29,44,51,35,60,81,64,31,22,23,89,91,16,67,57,32,78,75,90,13,56,92,83,90,44,81,40,61,40,48,45,89,77,75,72,45,22,36,84,87,85,60,88,55,30,35,79,65,68,37,72,57,64,21,75,49,48,68,66,64,70,77
Roger Mason Jr.,NYK,30.1,Wing,284,36,6,39,20,87,0,33,0,2,6,98,6,6,39,80,100,11,8,19,13,19,7,45,40,61,48,59,45,57,34,55,76,59,85,28,12,37,12,87,51,76,66,73,9,22,50,71,67,45,11,35,7,26,74,9,24,65,19,8,18,59,1,7,3,39,7,10,21,10,89,60,85,2,57,82,83,97,57,80,8,8,3,14,2,1,4,16,13,21,4,2,93,7,6,0,2,32,4,8,83,52,81,91,89,0,33,26,100,17,88
Wesley Matthews,POR,24.0,Wing,2732,15,79,60,31,21,52,63,80,65,90,30,70,86,51,40,44,84,81,79,71,14,95,70,60,43,90,76,70,57,84,33,88,77,84,57,29,95,84,32,23,20,82,40,26,22,49,45,45,70,51,46,30,52,68,39,48,51,35,81,84,18,57,12,15,27,77,67,27,41,88,57,80,85,95,5,34,22,41,33,81,72,73,80,82,74,84,52,56,60,83,46,61,15,26,74,85,88,77,65,12,25,56,55,57,53,88,43,22,78,47
Jason Maxiell,DET,27.7,Big,907,27,64,70,42,13,0,18,7,83,71,24,26,34,12,15,26,32,38,73,18,10,73,33,62,22,26,78,33,62,30,10,16,25,22,35,38,76,63,42,70,61,78,32,26,19,50,58,56,33,25,19,51,17,69,27,46,16,63,38,58,11,18,7,5,50,75,37,85,69,41,97,89,18,77,79,87,59,32,38,38,53,52,73,26,32,75,75,82,75,42,32,66,57,58,0,0,0,60,62,51,48,0,0,0,46,0,46,45,37,0
