player,team,age,pos,min,blk%_rank,stl%_rank,foul%_rank,fgor%_rank,fgdr%_rank,ftor%_rank,ftdr%_rank,ft%_rank,sfld%_rank,ffld%_rank,and1%_rank,usage_rank,psa_rank,ast%_rank,ast:usg_rank,tov%_rank,diff_rank,offense:_pts/poss_rank,offense:_efg%_rank,offense:_tov%_rank,offense:_orb%_rank,offense:_ft_rate_rank,defense:_pts/poss_rank,defense:_efg%_rank,defense:_tov%_rank,defense:_orb%_rank,defense:_ft_rate_rank,onoff_opp_halfcourt_halfcourt:_pts/play_rank,onoff_opp_halfcourt_halfcourt:_oreb%_rank,onoff_opp_halfcourt_halfcourt:_%_of_plays_rank,onoff_opp_halfcourt_putbacks:_pts/miss_rank,onoff_opp_halfcourt_putbacks:_plays/miss_rank,onoff_opp_halfcourt_putbacks:_pts/play_rank,onoff_opp_team_fg%:_rim_rank,onoff_opp_team_fg%:_short_mid_rank,onoff_opp_team_fg%:_long_mid_rank,onoff_opp_team_fg%:_all_mid_rank,onoff_opp_team_fg%:_corner_three_rank,onoff_opp_team_fg%:_non_corner_rank,onoff_opp_team_fg%:_all_three_rank,onoff_opp_shot_frequency:_rim_rank,onoff_opp_shot_frequency:_short_mid_rank,onoff_opp_shot_frequency:_long_mid_rank,onoff_opp_shot_frequency:_all_mid_rank,onoff_opp_shot_frequency:_corner_three_rank,onoff_opp_shot_frequency:_non_corner_rank,onoff_opp_shot_frequency:_all_three_rank,onoff_opp_transition_all_transition:_pts+/poss_rank,onoff_opp_transition_all_transition:_freq_rank,onoff_opp_transition_all_transition:_pts/play_rank,onoff_opp_transition_off_steals:_pts+/poss_rank,onoff_opp_transition_off_steals:_freq_rank,onoff_opp_transition_off_steals:_pts/play_rank,onoff_opp_transition_off_live_rebounds:_pts+/poss_rank,onoff_opp_transition_off_live_rebounds:_freq_rank,onoff_opp_transition_off_live_rebounds:_pts/play_rank,onoff_team_halfcourt_halfcourt:_pts/play_rank,onoff_team_halfcourt_halfcourt:_oreb%_rank,onoff_team_halfcourt_halfcourt:_%_of_plays_rank,onoff_team_halfcourt_putbacks:_pts/miss_rank,onoff_team_halfcourt_putbacks:_plays/miss_rank,onoff_team_halfcourt_putbacks:_pts/play_rank,onoff_team_team_fg%:_rim_rank,onoff_team_team_fg%:_short_mid_rank,onoff_team_team_fg%:_long_mid_rank,onoff_team_team_fg%:_all_mid_rank,onoff_team_team_fg%:_corner_three_rank,onoff_team_team_fg%:_non_corner_rank,onoff_team_team_fg%:_all_three_rank,onoff_team_shot_frequency:_rim_rank,onoff_team_shot_frequency:_short_mid_rank,onoff_team_shot_frequency:_long_mid_rank,onoff_team_shot_frequency:_all_mid_rank,onoff_team_shot_frequency:_corner_three_rank,onoff_team_shot_frequency:_non_corner_rank,onoff_team_shot_frequency:_all_three_rank,onoff_team_transition_all_transition:_pts+/poss_rank,onoff_team_transition_all_transition:_freq_rank,onoff_team_transition_all_transition:_pts/play_rank,onoff_team_transition_off_steals:_pts+/poss_rank,onoff_team_transition_off_steals:_freq_rank,onoff_team_transition_off_steals:_pts/play_rank,onoff_team_transition_off_live_rebounds:_pts+/poss_rank,onoff_team_transition_off_live_rebounds:_freq_rank,onoff_team_transition_off_live_rebounds:_pts/play_rank,efg%_rank,rim_accuracy_rank,short_mid_accuracy_rank,long_mid_accuracy_rank,all_mid_accuracy_rank,corner_three_accuracy_rank,non_corner_accuracy_rank,all_three_accuracy_rank,rim_frequency_rank,short_mid_frequency_rank,long_mid_frequency_rank,all_mid_frequency_rank,corner_three_frequency_rank,non_corner_frequency_rank,all_three_frequency_rank,2p%_overall_rank,3p%_overall_rank,astd%_all_overall_rank,astd%_rim_overall_rank,astd%_mid_overall_rank,astd%_three_overall_rank
Donyell Marshall,TOR,31.5,Forward,1651,83,70,65,50,100,70,98,64,0,0,0,41,70,30,30,98,80,95,94,78,50,82,26,79,7,7,62,62,6,24,23,14,54,91,54,43,47,90,51,80,31,96,52,90,25,20,18,29,73,15,66,75,31,14,49,13,88,65,75,93,61,99,85,50,61,61,75,55,78,38,14,15,6,100,77,97,74,64,75,60,65,77,71,55,64,100,96,7,2,2,82,64,94,17,0,4,0,100,85,100,67,94,4,26,20,50
Darrick Martin,LAC,33.7,Point,187,0,30,20,50,0,0,0,0,0,0,0,20,4,24,52,100,94,90,75,98,18,87,84,75,45,93,18,78,46,99,6,84,0,20,91,82,92,11,23,28,98,38,0,2,100,13,67,99,100,99,99,99,99,98,96,98,93,56,30,10,20,14,92,100,1,50,99,23,38,28,96,5,37,12,93,80,77,55,89,60,11,57,74,29,85,9,2,46,19,20,0,23,20,6,69,59,61,22,80,72,9,20,76,94,31,100
Kenyon Martin,DEN,26.8,Big,2275,54,98,82,30,52,28,37,35,0,0,0,91,49,92,82,72,50,56,57,25,53,71,39,44,12,88,65,23,83,90,84,63,89,63,93,15,51,48,7,9,90,14,11,5,63,70,72,59,86,51,53,80,40,56,90,55,56,58,22,37,49,36,54,48,85,80,11,22,10,92,83,23,45,9,19,12,48,37,47,56,33,71,34,34,29,56,80,48,48,45,0,0,0,51,63,57,57,78,71,72,60,0,53,24,66,0
Kevin Martin,SAC,21.7,Wing,381,39,77,65,96,1,0,26,11,0,0,0,11,59,2,9,22,84,76,69,39,91,81,77,68,66,65,35,60,63,93,96,80,96,6,70,38,54,48,85,84,98,1,37,4,81,22,42,24,85,15,9,8,11,57,83,51,62,77,56,98,92,95,95,19,90,75,19,26,18,64,94,42,81,56,3,10,30,27,22,23,86,15,51,5,45,12,62,7,100,41,0,0,3,69,95,23,56,41,38,38,53,4,88,83,53,95
Desmond Mason,MIL,27.1,Wing,2880,47,10,76,50,20,34,53,52,0,0,0,69,82,54,41,45,30,69,55,65,52,88,9,20,16,23,33,13,26,26,15,19,22,69,20,19,12,22,27,17,63,76,43,61,43,19,24,46,61,39,94,70,89,15,33,18,76,42,57,74,39,88,69,87,48,78,12,34,17,95,50,71,66,4,3,1,19,35,12,7,19,11,49,81,29,18,41,51,26,36,0,0,0,88,92,60,76,3,2,2,41,0,72,39,59,0
Tony Massenburg,SAS,37.3,Big,579,39,69,15,43,54,67,40,65,0,0,0,47,15,11,9,33,5,10,16,49,13,38,7,12,40,45,26,8,37,30,16,28,14,6,31,58,42,9,55,29,26,54,46,48,83,65,79,23,13,56,86,35,95,5,23,13,11,20,4,52,17,91,15,42,29,31,39,85,70,4,90,78,92,33,63,53,24,4,61,13,36,11,47,3,88,8,28,20,29,15,0,0,0,29,89,56,80,0,0,0,9,0,34,18,50,0
Walter McCarty,BOS,30.7,Big,531,25,70,20,5,3,72,15,0,0,0,0,44,22,70,71,94,56,42,40,74,8,90,68,50,99,37,3,50,14,96,45,46,42,13,61,62,66,16,84,71,89,6,86,40,93,2,11,92,92,83,80,91,52,86,92,86,61,18,26,9,5,49,54,15,16,9,66,60,69,16,48,9,9,98,97,99,23,60,30,85,86,43,9,47,20,74,28,23,98,97,19,65,33,5,4,39,9,99,99,99,84,33,1,1,47,74
Walter McCarty,PHX,30.7,Big,333,14,51,25,1,19,50,32,0,0,0,0,27,34,28,34,44,3,4,14,30,6,64,12,15,5,79,10,9,81,86,73,77,55,63,5,8,2,9,81,50,82,93,2,18,51,50,49,3,60,2,84,91,41,0,40,1,15,34,1,24,29,32,11,18,47,30,18,37,26,17,26,44,31,45,95,91,3,2,10,14,40,20,3,8,12,86,87,5,63,18,0,69,78,0,6,29,3,100,100,100,6,78,0,79,0,74
Antonio McDyess,DET,30.2,Big,1774,47,62,61,74,62,71,87,36,0,0,0,69,48,59,43,70,15,32,39,4,93,27,11,8,72,28,19,10,44,59,53,47,55,5,72,50,59,22,7,4,63,23,49,29,27,67,52,21,35,25,17,31,31,39,37,39,20,94,25,72,82,34,76,52,32,33,54,52,52,23,57,90,89,19,25,21,61,29,78,35,52,40,69,49,80,71,63,82,89,93,0,0,0,24,66,81,86,0,55,51,72,0,14,7,36,0
Tracy McGrady,HOU,25.4,Wing,3185,86,85,88,32,92,54,52,43,0,0,0,100,62,98,83,81,53,92,89,74,70,36,9,5,23,41,64,12,64,66,41,86,6,47,13,28,13,15,17,9,41,79,78,85,20,19,16,18,57,14,81,96,84,4,44,2,93,69,61,64,67,48,91,82,77,87,28,42,33,68,2,59,16,83,71,77,37,59,26,67,50,62,24,83,22,43,46,45,86,83,11,38,29,44,29,77,63,9,69,49,67,30,98,87,88,99
Jeff McInnis,CLE,30.0,Combo,2638,12,5,77,16,2,84,30,68,0,0,0,51,44,68,70,86,40,67,53,63,50,67,19,14,20,39,75,28,33,4,46,27,66,13,34,23,20,59,43,45,5,66,40,51,69,99,98,3,8,5,9,6,6,8,7,14,71,51,29,59,45,67,55,66,78,83,7,28,9,50,93,11,43,17,74,57,28,21,35,33,46,29,34,47,41,56,32,95,60,86,6,71,55,12,96,32,77,44,58,49,61,55,44,28,47,37
Aaron McKie,PHI,32.1,Combo,1122,98,63,35,37,96,81,98,0,0,0,0,0,39,9,96,54,59,62,38,66,55,81,54,62,23,95,22,44,72,71,58,72,32,29,41,69,62,46,73,67,88,39,63,54,28,7,8,60,38,70,61,28,72,58,40,58,42,80,24,61,59,62,37,46,35,35,56,34,40,58,41,25,24,88,65,74,44,12,64,42,16,67,55,17,63,88,95,91,84,91,71,0,38,19,60,26,30,98,26,86,98,40,7,11,11,32
Keith McLeod,UTA,25.0,Combo,1374,77,72,40,28,28,68,21,34,0,0,0,65,35,81,81,28,64,44,30,46,71,45,76,76,70,72,37,60,69,9,78,42,94,83,96,41,79,46,29,31,18,12,56,26,86,95,96,58,29,64,30,24,38,66,43,71,41,78,91,75,84,44,23,4,61,30,20,74,58,84,30,54,41,18,36,28,32,80,31,76,88,75,9,51,7,7,18,12,44,33,0,27,15,60,28,82,74,9,39,25,12,15,96,95,65,95
Slava Medvedenko,LAL,25.6,Big,377,0,52,24,15,5,88,3,0,0,0,0,64,9,33,21,98,43,49,50,59,64,31,36,63,71,4,14,26,6,31,50,20,83,51,73,26,44,88,74,90,9,86,80,91,37,57,49,95,56,88,100,66,100,22,56,25,33,70,43,24,34,24,85,76,32,42,58,52,54,10,42,96,93,24,31,29,85,45,90,91,87,85,71,23,77,22,71,57,45,43,0,0,0,14,36,94,94,0,0,0,25,0,76,77,72,0
Ron Mercer,BKN,28.5,Forward,376,4,78,98,0,17,80,0,0,0,0,0,74,7,63,46,91,13,10,4,29,80,41,32,40,85,6,45,69,14,24,3,22,2,29,62,91,91,15,52,23,4,61,99,98,21,38,28,39,20,50,56,11,54,35,15,49,9,91,41,66,85,14,92,77,4,7,12,2,2,15,52,96,94,33,17,17,4,27,7,4,28,4,10,27,16,11,2,83,76,87,0,0,0,7,17,100,100,13,0,9,20,0,7,4,11,0
Chris Mihm,LAL,25.3,Big,1870,76,2,52,78,50,82,39,45,0,0,0,55,74,29,23,41,44,37,45,11,73,57,54,37,18,21,99,63,36,16,8,20,9,59,52,11,18,74,38,52,24,35,27,23,61,97,94,57,7,80,9,4,37,87,17,90,18,61,97,91,93,68,62,58,14,22,26,73,59,97,96,32,76,2,0,0,79,90,67,64,58,67,77,93,64,68,53,65,40,59,0,0,0,70,75,25,38,0,55,52,69,0,61,41,59,0
Darius Miles,POR,23.1,Forward,1663,93,91,39,39,52,39,61,8,0,0,0,96,48,85,65,11,76,67,78,53,24,87,71,81,77,21,31,76,14,76,40,28,58,75,52,75,74,90,31,68,56,37,66,56,17,51,35,73,87,69,42,78,45,85,85,80,66,19,72,21,30,22,80,44,60,56,67,75,81,67,62,61,66,36,16,17,88,94,85,80,74,71,87,87,82,59,87,46,50,48,0,0,53,76,59,74,76,17,17,15,78,53,78,39,59,98
Darko Milicic,DET,19.4,Big,180,84,7,33,0,41,0,65,0,0,0,0,59,14,41,31,21,52,24,62,34,8,60,84,78,52,14,74,98,5,29,1,2,10,78,92,34,65,54,69,67,70,71,60,72,31,9,11,61,94,47,32,68,16,76,86,74,50,1,40,39,40,43,49,16,96,81,96,5,31,71,5,87,53,39,30,31,63,18,40,97,98,92,22,10,13,5,93,6,21,6,0,0,0,16,74,78,93,0,0,0,6,0,10,2,42,0
Andre Miller,DEN,28.6,Combo,2824,30,65,84,82,40,98,82,82,0,0,0,68,88,95,93,26,86,91,93,30,68,69,55,70,3,85,73,52,92,87,90,90,66,61,78,31,50,78,33,54,96,38,26,23,50,5,9,9,93,10,15,88,15,20,78,22,95,50,19,18,27,20,91,22,92,82,32,32,27,100,67,18,28,2,4,1,76,36,66,59,49,73,74,46,53,77,93,68,51,56,0,2,0,95,86,63,81,7,11,7,95,0,74,25,68,91
Brad Miller,SAC,28.6,Big,2089,48,80,88,26,64,41,58,89,0,0,0,55,91,98,98,84,82,62,67,51,17,81,86,84,46,46,85,70,71,41,47,20,80,90,74,39,57,55,77,74,51,59,60,65,51,27,34,89,83,86,73,71,75,88,76,82,80,29,41,36,25,67,84,52,47,50,69,31,42,76,17,56,34,36,49,45,21,70,22,51,61,63,14,54,11,83,60,87,91,94,0,0,19,46,22,80,60,70,82,81,83,19,37,43,37,74
Mike Miller,MEM,24.7,Wing,2255,50,24,48,15,77,40,42,21,0,0,0,62,91,82,77,34,93,98,98,88,44,36,46,73,10,28,74,83,44,42,18,25,26,73,85,70,86,47,34,35,14,31,62,48,85,86,89,9,81,11,3,31,2,51,73,57,98,48,30,71,42,90,81,76,98,96,89,82,91,26,34,32,26,21,97,90,53,15,67,26,15,60,67,26,71,97,81,62,99,99,72,91,91,53,8,26,16,31,96,80,98,91,39,75,31,46
Reggie Miller,IND,39.2,Wing,2107,5,23,95,3,9,0,32,100,0,0,0,56,92,50,53,84,97,98,94,78,89,75,73,90,20,30,74,69,31,21,45,23,64,56,18,81,52,93,96,98,33,4,81,30,68,81,82,72,49,85,30,17,19,81,10,93,98,84,95,89,94,42,96,79,88,92,41,63,56,63,79,41,60,30,35,32,53,80,24,48,87,43,54,79,31,75,97,98,96,100,53,15,23,2,32,80,67,68,82,79,95,24,26,5,42,47
Yao Ming,HOU,24.1,Big,2447,87,16,61,61,78,24,57,79,0,0,0,89,95,34,16,32,39,56,80,47,7,51,27,40,20,9,85,48,7,83,54,54,49,28,92,2,24,83,51,70,65,63,4,9,48,91,86,59,88,33,65,62,50,57,71,37,51,16,23,58,15,93,67,56,66,68,85,68,80,47,47,43,38,63,64,66,81,28,86,91,37,88,63,41,77,91,96,83,52,83,0,0,0,43,98,24,68,0,0,0,91,0,31,21,45,0
Cuttino Mobley,SAC,29.2,Wing,1663,59,43,80,22,27,80,7,68,0,98,0,76,50,59,41,63,24,39,72,72,2,16,20,47,24,30,37,41,39,14,10,13,19,90,46,32,34,25,28,20,16,44,34,30,51,98,95,19,38,19,90,76,81,4,51,7,74,1,55,1,2,8,39,83,37,56,90,67,80,47,6,50,17,31,93,86,87,84,79,87,50,78,77,97,70,83,43,71,62,64,94,80,88,33,52,59,53,47,71,66,42,87,85,91,87,85
Cuttino Mobley,ORL,29.2,Wing,725,58,47,86,12,11,0,11,49,0,0,0,72,67,27,10,57,55,27,61,74,6,0,84,72,9,82,99,72,93,49,57,89,18,88,16,16,8,80,53,71,94,5,15,4,65,61,65,75,17,84,91,57,83,54,16,72,52,4,40,14,28,16,70,14,95,76,62,45,50,6,97,51,88,61,56,57,15,46,13,14,17,47,20,58,8,87,23,41,55,47,98,95,96,13,54,53,44,45,95,82,16,96,56,48,73,91
Nazr Mohammed,SAS,27.2,Big,387,93,4,29,99,59,95,32,23,0,0,0,72,10,18,11,55,11,30,3,60,99,17,4,50,1,7,30,10,7,0,12,1,91,30,74,75,82,91,70,91,3,98,91,98,28,35,29,78,14,83,82,3,88,57,29,63,5,97,99,98,98,38,7,1,1,0,17,95,61,52,86,33,59,28,50,42,37,62,39,37,83,56,44,75,34,7,11,4,98,2,0,0,0,82,76,6,24,0,0,0,8,0,92,93,12,0
Nazr Mohammed,NYK,27.2,Big,1516,55,86,67,85,74,69,61,52,0,0,0,56,67,10,6,57,36,39,51,27,37,77,36,58,90,8,18,46,12,70,25,17,52,52,57,63,63,28,64,48,80,79,21,43,27,22,21,79,86,85,78,81,80,70,75,76,48,33,41,43,26,69,59,28,75,59,51,11,11,52,3,67,25,43,86,78,40,37,43,63,16,83,28,65,23,69,68,57,30,52,0,0,0,63,95,13,46,0,56,53,70,0,86,79,78,0
Mikki Moore,LAC,29.0,Big,1143,40,13,29,68,18,0,24,77,0,0,0,41,80,59,64,39,74,74,74,79,39,93,62,97,0,27,100,62,76,96,63,75,47,100,35,22,27,6,79,39,99,0,6,0,70,89,89,96,99,95,83,74,75,96,97,95,76,60,15,86,86,76,88,98,59,90,3,24,5,97,50,47,44,3,17,6,39,31,54,53,5,88,23,53,23,67,76,71,41,50,0,0,0,57,53,61,51,79,73,73,67,0,47,40,44,74
Alonzo Mourning,MIA,34.7,Big,219,100,13,40,53,45,57,99,20,0,0,0,20,99,8,12,34,4,2,2,1,88,84,52,83,31,46,29,66,17,19,34,16,80,98,1,76,9,93,95,98,0,67,100,100,74,93,93,61,64,58,57,92,46,69,63,77,2,60,88,65,75,44,0,98,53,91,4,4,2,14,34,79,68,83,59,69,46,47,45,18,3,30,73,71,66,92,84,87,1,62,0,0,0,76,80,12,32,0,0,0,91,0,74,23,98,0
Alonzo Mourning,BKN,34.7,Big,460,98,6,89,29,85,97,88,22,0,0,0,87,63,50,28,10,23,40,34,50,54,50,18,4,21,85,91,6,87,27,96,89,87,7,35,8,10,29,49,37,10,87,46,77,90,59,79,16,9,28,15,63,20,33,17,48,33,49,46,32,41,34,27,44,74,69,64,21,30,61,46,52,48,35,55,47,85,54,83,78,62,77,80,64,79,33,21,69,55,64,0,0,0,53,53,67,57,0,0,0,36,0,36,13,55,0
Troy Murphy,GSW,24.5,Big,2377,14,43,97,65,91,84,81,62,0,0,0,83,40,56,34,91,68,57,57,23,84,42,69,85,48,28,52,85,37,19,22,29,31,85,63,58,63,72,73,81,61,66,66,73,12,22,14,70,51,69,93,87,91,35,33,45,49,85,51,68,87,24,18,28,67,52,76,59,78,62,27,53,39,69,44,53,55,22,62,48,47,46,56,12,64,26,14,23,60,44,69,73,85,26,21,76,50,88,90,90,15,85,41,74,42,92
Lamond Murray,TOR,31.5,Wing,885,86,55,38,79,85,97,82,33,0,0,0,57,37,14,7,26,11,13,10,49,9,68,23,20,39,31,73,40,25,39,30,35,34,77,4,66,17,5,56,16,53,78,84,89,2,16,6,18,33,18,18,54,9,34,65,40,10,19,38,39,28,65,83,25,17,15,48,3,5,57,64,63,70,26,28,26,28,48,26,70,29,81,16,62,12,55,22,21,59,38,80,83,89,38,43,58,47,86,54,64,21,89,35,59,36,55
Ronald Murray,OKC,25.3,Combo,852,86,42,79,35,67,86,93,8,0,0,0,88,23,12,0,63,91,44,24,44,92,44,99,99,37,83,82,97,76,86,93,81,97,97,97,64,92,7,92,70,87,9,36,14,58,44,46,84,80,75,85,26,86,71,78,56,37,87,80,23,80,1,2,9,59,26,84,73,85,30,2,91,56,44,68,63,70,67,61,75,72,46,55,31,57,18,84,84,11,25,23,13,6,44,89,44,63,49,42,35,39,6,93,77,81,77
Dikembe Mutombo,HOU,38.4,Big,1207,96,15,68,94,93,31,82,67,0,0,0,13,90,2,3,27,10,22,15,4,100,74,10,58,38,39,1,22,30,99,99,85,99,16,76,33,52,79,54,71,86,2,52,10,28,74,59,1,82,0,1,5,0,12,95,2,16,99,11,63,92,7,0,74,1,13,98,97,98,30,100,68,97,1,15,2,32,0,69,41,3,98,34,1,25,60,54,55,26,43,0,0,0,70,79,21,39,0,0,0,61,0,94,89,79,0
Bostjan Nachbar,HOU,24.3,Wing,199,0,0,0,14,95,98,78,0,0,0,0,8,27,18,51,79,43,42,47,62,19,48,45,54,80,17,31,61,15,15,37,15,86,93,43,44,40,53,14,20,23,19,93,77,85,27,47,61,16,71,32,19,27,79,24,91,34,27,8,35,11,83,42,70,15,23,49,44,43,55,10,8,2,99,93,98,66,12,80,20,10,25,82,35,91,34,4,0,1,0,0,0,97,10,31,48,32,85,93,90,0,97,30,62,100,5
Bostjan Nachbar,NOP,24.3,Wing,1088,65,29,5,18,79,59,78,67,0,0,0,58,56,39,29,15,53,62,28,87,80,50,42,42,22,75,49,43,67,73,70,90,20,35,11,66,39,52,61,62,47,57,48,52,55,49,51,32,75,20,72,85,53,17,45,11,46,80,86,95,92,84,51,68,81,82,20,15,11,39,97,79,97,2,5,1,31,61,14,74,69,67,15,51,6,50,18,49,14,23,51,59,59,48,21,12,10,74,94,89,18,61,41,68,50,58
Lee Nailon,NOP,29.7,Forward,2006,22,13,57,65,13,26,11,72,0,0,0,87,24,61,33,70,71,83,52,54,83,74,44,51,76,35,32,57,21,79,21,23,31,78,27,28,20,94,5,27,92,49,5,7,50,58,56,34,80,27,16,59,7,47,67,47,91,86,68,74,91,25,63,55,39,41,6,90,59,36,74,57,70,43,41,40,4,30,7,11,35,9,5,28,11,50,43,85,83,89,0,0,0,30,72,91,96,0,9,4,59,0,43,28,39,0
Eduardo Najera,GSW,28.3,Big,602,23,71,69,47,9,64,10,35,0,0,0,53,17,80,83,58,33,52,26,93,87,12,23,31,83,2,52,38,2,11,4,5,23,51,5,87,46,76,65,78,1,91,99,100,64,12,22,77,46,64,57,49,41,80,13,71,77,82,78,96,98,40,10,71,72,83,92,75,87,1,35,95,91,43,91,85,2,9,8,16,11,22,2,34,12,13,52,56,22,16,0,0,0,30,12,90,63,86,86,86,12,0,28,49,24,74
Eduardo Najera,DEN,28.3,Big,555,34,91,43,57,20,64,16,31,0,98,0,35,52,57,66,51,99,100,99,100,76,64,40,17,85,27,86,26,26,65,46,24,72,36,11,32,14,34,50,40,32,48,58,55,44,72,65,47,78,40,18,34,9,63,37,64,99,56,94,61,72,42,88,65,98,96,57,89,85,85,21,24,15,41,70,63,100,96,98,98,76,93,99,97,95,65,71,7,84,49,0,0,0,67,17,63,36,0,84,84,77,0,28,47,8,0
Steve Nash,PHX,30.7,Point,2563,33,19,91,78,26,0,67,95,0,0,0,93,98,98,87,39,41,51,56,85,38,12,31,59,69,10,15,51,9,55,39,43,36,76,40,37,35,43,49,43,74,59,12,19,52,62,60,48,68,45,55,78,40,39,53,52,73,48,31,37,50,30,54,20,73,55,59,40,44,42,40,42,35,84,63,72,17,52,20,32,62,29,22,70,29,96,83,83,96,96,25,98,93,35,78,56,59,37,61,48,96,93,100,87,96,91
Jameer Nelson,ORL,22.7,Point,1550,24,67,11,89,44,87,96,12,0,0,0,63,37,26,7,57,88,73,87,48,78,6,89,85,24,70,82,85,77,78,69,76,51,93,67,53,64,76,3,8,87,4,9,2,86,90,93,62,67,47,67,60,49,48,38,42,75,77,43,41,58,25,89,70,38,61,90,45,85,62,85,55,75,49,10,15,71,56,70,61,63,60,65,45,69,74,81,85,78,83,78,15,27,70,15,70,52,61,33,39,87,25,39,20,41,39
Rasho Nesterovic,SAS,28.4,Big,1771,89,30,55,78,51,93,16,6,0,0,0,37,6,47,55,71,37,29,58,21,61,7,50,31,7,90,98,15,89,22,78,67,81,26,88,54,78,21,17,11,37,69,25,38,63,75,77,80,17,88,13,14,15,97,23,95,32,50,73,66,70,52,67,84,30,58,65,31,41,59,83,54,74,20,23,18,39,72,25,14,45,17,74,71,54,40,71,67,22,40,0,0,0,34,89,53,78,0,0,0,42,0,35,25,45,0
Ira Newble,CLE,29.8,Wing,1822,49,30,51,77,23,47,12,47,0,0,0,4,10,4,32,52,10,25,27,32,46,60,6,5,28,54,39,9,42,48,60,46,76,14,77,4,13,80,7,22,43,52,73,72,22,49,36,4,25,4,21,17,36,6,22,5,37,45,25,31,41,30,21,85,62,82,48,14,15,46,84,39,61,19,55,41,11,22,14,28,41,56,11,61,13,23,56,15,27,20,19,0,45,78,17,83,64,53,14,20,37,45,8,6,4,5
Andres Nocioni,CHI,24.9,Forward,1875,63,11,41,26,91,76,74,42,0,100,0,52,35,59,59,15,54,7,4,1,98,89,98,99,22,71,69,96,55,76,93,67,96,97,96,73,94,4,96,75,55,82,22,45,22,62,44,82,90,59,22,44,13,93,70,87,3,96,94,89,80,75,46,64,10,17,4,2,1,63,42,92,88,17,2,4,51,92,50,89,64,83,19,73,20,17,17,57,70,63,27,7,19,35,89,52,72,50,41,43,24,22,54,43,46,11
Moochie Norris,NYK,31.3,Combo,284,67,82,0,81,54,0,77,0,0,0,0,37,7,42,42,7,98,98,96,96,27,84,78,81,30,58,79,67,61,94,96,74,98,96,41,73,65,26,34,25,42,43,66,59,52,47,47,54,96,32,39,65,29,60,94,43,97,28,37,50,64,37,95,94,60,91,42,80,78,39,6,86,53,57,57,57,96,35,95,66,66,76,98,32,98,4,0,58,100,98,0,0,0,40,81,84,95,33,14,18,35,0,33,100,14,0
Dirk Nowitzki,DAL,26.4,Big,3022,61,80,98,3,87,27,95,97,0,0,0,96,84,93,72,90,63,73,82,80,35,33,45,88,21,5,46,91,14,4,6,2,39,69,89,83,92,33,58,46,27,13,69,37,73,83,84,4,10,8,17,96,12,6,4,10,82,18,41,61,44,75,53,97,82,98,85,49,73,24,100,55,96,15,6,5,53,39,50,82,75,94,23,24,9,56,70,72,74,76,63,81,93,7,16,93,80,87,90,89,51,93,86,88,87,98
Jermaine O'Neal,IND,26.1,Big,1534,83,26,77,16,86,59,84,72,0,0,0,99,60,90,45,74,91,93,100,46,39,65,61,65,6,93,73,58,91,61,67,88,24,52,55,75,73,18,28,17,95,43,1,3,83,54,69,31,41,17,37,78,27,37,28,27,94,21,96,97,97,81,97,25,60,38,49,96,93,100,97,0,0,28,75,64,72,96,38,32,67,16,83,96,69,32,22,88,41,79,0,0,0,16,96,59,91,0,72,65,36,0,69,44,78,74
Shaquille O'Neal,MIA,32.7,Big,2493,88,18,80,93,83,32,56,4,0,0,0,95,97,96,83,50,48,43,49,46,24,75,53,75,2,61,91,59,67,42,38,56,27,86,51,50,49,64,41,52,35,6,70,24,97,66,87,51,60,57,60,40,66,39,57,47,36,35,55,57,33,79,66,34,40,37,55,37,37,79,78,28,43,52,23,32,75,63,78,9,8,28,96,68,91,98,97,64,1,67,0,0,0,78,93,1,30,0,0,0,98,0,87,59,95,0
Lamar Odom,LAL,25.0,Big,2310,41,30,90,16,92,48,82,49,0,86,0,90,63,98,97,55,48,50,65,38,71,19,43,28,51,51,72,34,70,31,65,54,72,54,16,18,11,65,42,57,61,30,59,45,78,21,40,48,14,57,31,17,24,68,8,82,45,64,85,79,63,83,80,67,35,43,30,85,67,67,76,41,58,24,33,29,16,84,12,17,81,8,26,83,24,62,40,75,54,70,13,46,22,60,58,30,24,87,89,89,66,22,95,89,96,97
Emeka Okafor,CHA,22.1,Big,2589,71,49,93,71,93,56,69,26,0,0,0,76,30,26,14,84,58,59,25,63,62,88,54,77,32,18,54,74,34,6,19,15,40,91,81,15,37,39,89,84,28,97,46,88,18,29,22,49,27,59,64,61,74,38,30,45,46,66,37,57,73,38,24,51,37,36,6,24,7,85,50,18,18,25,67,54,64,13,88,50,19,72,64,23,84,26,78,36,35,27,0,0,0,37,79,63,76,0,0,0,29,0,42,39,40,0
Mehmet Okur,UTA,25.4,Big,2273,50,16,81,54,88,90,57,94,0,0,0,79,83,91,89,65,72,37,20,29,89,93,90,74,93,94,12,68,27,99,95,80,95,1,9,92,78,63,96,97,66,98,0,14,98,32,76,55,100,11,50,35,37,70,100,48,91,92,2,9,44,3,77,95,43,87,4,11,4,6,98,43,90,41,60,53,1,5,0,11,27,42,0,4,0,53,41,47,90,80,0,8,11,41,47,66,53,80,86,86,57,11,78,72,79,95
